Ticker,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,FILINGMANAGER_NAME,date
G47567105,205554,1546448,SH,,Davidson Kempner Capital Management LP,2022-02-14
MSFT,119394,355117,SH,,Davidson Kempner Capital Management LP,2022-02-14
431475102,10436,69574,SH,,Davidson Kempner Capital Management LP,2021-11-15
485170302,301625,1114489,SH,,Davidson Kempner Capital Management LP,2021-11-15
AMD,10288,100000,SH,Call,Davidson Kempner Capital Management LP,2021-11-15
00434H108,24219,140729,SH,,Davidson Kempner Capital Management LP,2021-11-15
67020Y100,413882,7519652,SH,,Davidson Kempner Capital Management LP,2021-11-15
TXNM,26103,527540,SH,,Davidson Kempner Capital Management LP,2021-11-15
983919101,193786,1284712,SH,,Davidson Kempner Capital Management LP,2021-11-15
G47567105,169607,1454353,SH,,Davidson Kempner Capital Management LP,2021-11-15
MSFT,82514,292924,SH,,Davidson Kempner Capital Management LP,2021-11-15
G47567105,398233,3534821,SH,,Davidson Kempner Capital Management LP,2021-08-16
MSFT,95457,352435,SH,,Davidson Kempner Capital Management LP,2021-08-16
67020Y100,671190,12326724,SH,,Davidson Kempner Capital Management LP,2021-08-16
983919101,832512,5755753,SH,,Davidson Kempner Capital Management LP,2021-08-16
G47567105,152318,1573858,SH,,Davidson Kempner Capital Management LP,2021-05-17
983919101,452227,3649938,SH,,Davidson Kempner Capital Management LP,2021-05-17
983919101,419438,2961924,SH,,Davidson Kempner Capital Management LP,2021-02-16
007800105,22983,491500,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
040047607,48515,522000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
21872Ll04,5087,324000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
315405100,6215,284697,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
67020Y100,189785,3430681,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
983919101,560565,2643800,SH,,FARALLON CAPITAL MANAGEMENT LLC,2022-02-14
007800105,12760,293000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-11-16
67020Y100,515174,9360000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-11-16
983919101,470002,3112800,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-11-16
007800105,26318,545000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-08-13
67020Y100,399454,7337500,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-08-13
983919101,593892,4106000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-08-13
983919101,457934,3696000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-05-17
983919101,362364,2556000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2021-02-16
015351109,875410,5725000,SH,,HBK INVESTMENTS L P,2022-05-16
30224P200,47729,2416649,SH,,HBK INVESTMENTS L P,2022-05-16
302445101,359143,6359884,SH,,HBK INVESTMENTS L P,2022-05-16
36197T103,292428,1348216,SH,,HBK INVESTMENTS L P,2022-05-16
G47567105,498964,5155650,SH,,HBK INVESTMENTS L P,2022-05-16
45772F107,10110,56670,SH,,HBK INVESTMENTS L P,2022-05-16
485170302,139898,530078,SH,,HBK INVESTMENTS L P,2022-05-16
57772K101,520818,5700100,SH,,HBK INVESTMENTS L P,2022-05-16
75606N109,410561,4708269,SH,,HBK INVESTMENTS L P,2022-05-16
92220P105,698799,3958527,SH,,HBK INVESTMENTS L P,2022-05-16
983919901,1400,11300,SH,Call,HBK INVESTMENTS L P,2022-05-16
983919101,337826,2726600,SH,,HBK INVESTMENTS L P,2022-05-16
983919951,49560,400000,SH,Put,HBK INVESTMENTS L P,2022-05-16
83088V102,671453,16526033,SH,,HBK INVESTMENTS L P,2022-05-16
83088V952,5729,141000,SH,Put,HBK INVESTMENTS L P,2022-05-16
983919101,311894,2200000,SH,,HBK INVESTMENTS L P,2022-05-16
315405100,21950000,1005495,SH,,UBS OCONNOR LLC,2021-12-31
G47567105,1621827000,12201528,SH,,UBS OCONNOR LLC,2021-12-31
50077C106,7107000,153447,SH,,UBS OCONNOR LLC,2021-12-31
67020Y100,1051672000,19010713,SH,,UBS OCONNOR LLC,2021-12-31
983919101,437340000,2062631,SH,,UBS OCONNOR LLC,2021-12-31
G0684D107,295726000,4293980,SH,,UBS OCONNOR LLC,2021-09-30
198287203,65058000,3420479,SH,,UBS OCONNOR LLC,2021-09-30
21925Y103,47881000,836198,SH,,UBS OCONNOR LLC,2021-09-30
30227M303,32429000,574468,SH,,UBS OCONNOR LLC,2021-09-30
337930705,34175000,673031,SH,,UBS OCONNOR LLC,2021-09-30
G47567105,787327000,6751222,SH,,UBS OCONNOR LLC,2021-09-30
559079207,116264000,1229658,SH,,UBS OCONNOR LLC,2021-09-30
712704105,65016000,3721619,SH,,UBS OCONNOR LLC,2021-09-30
TXNM,7498000,151543,SH,,UBS OCONNOR LLC,2021-09-30
69355F102,371164000,7932555,SH,,UBS OCONNOR LLC,2021-09-30
92339V308,350452000,7748204,SH,,UBS OCONNOR LLC,2021-09-30
18914U100,13759000,867457,SH,,UBS OCONNOR LLC,2021-06-30
38388F108,202022000,2922777,SH,,UBS OCONNOR LLC,2021-06-30
G47567105,658616000,5846058,SH,,UBS OCONNOR LLC,2021-06-30
485170302,356483000,1258013,SH,,UBS OCONNOR LLC,2021-06-30
559079207,35442000,376242,SH,,UBS OCONNOR LLC,2021-06-30
57772K101,424817000,4032058,SH,,UBS OCONNOR LLC,2021-06-30
67020Y100,556672000,10225428,SH,,UBS OCONNOR LLC,2021-06-30
69355F102,328877000,7135524,SH,,UBS OCONNOR LLC,2021-06-30
74736A103,177368000,2294543,SH,,UBS OCONNOR LLC,2021-06-30
92339V308,264491000,5758575,SH,,UBS OCONNOR LLC,2021-06-30
G47567105,222131,1671163,SH,,Taconic Capital Advisors LP,2022-02-14
67020Y100,80325,1452000,SH,,Taconic Capital Advisors LP,2022-02-14
983919101,251723,1187204,SH,,Taconic Capital Advisors LP,2022-02-14
G47567105,251452,2156163,SH,,Taconic Capital Advisors LP,2021-11-15
983919101,337463,2235000,SH,,Taconic Capital Advisors LP,2021-11-15
G47567105,22532,200000,SH,,Taconic Capital Advisors LP,2021-08-16
983919101,264980,1832000,SH,,Taconic Capital Advisors LP,2021-08-16
983919101,162309,1310000,SH,,Taconic Capital Advisors LP,2021-05-17
G47567105,17966,200000,SH,,Taconic Capital Advisors LP,2021-02-16
983919101,92859,655000,SH,,Taconic Capital Advisors LP,2021-02-16
G0684D107,25201000,500000,SH,,UBS OCONNOR LLC,2021-03-31
15912K100,64015000,2896661,SH,,UBS OCONNOR LLC,2021-03-31
G47567105,529404000,5470177,SH,,UBS OCONNOR LLC,2021-03-31
485170302,171548000,650000,SH,,UBS OCONNOR LLC,2021-03-31
559079207,26728000,286671,SH,,UBS OCONNOR LLC,2021-03-31
983919101,162022000,1307684,SH,,UBS OCONNOR LLC,2021-03-31
ARMK,115881,3067259,SH,,NORGES BANK,2021-05-07
G0450A105,155074,4041550,SH,,NORGES BANK,2021-05-07
ADM,345271,6057389,SH,,NORGES BANK,2021-05-07
AROC,14471,1524907,SH,,NORGES BANK,2021-05-07
03966V107,69205,2725671,SH,,NORGES BANK,2021-05-07
ACA,30263,464936,SH,,NORGES BANK,2021-05-07
RCUS,562,20000,SH,,NORGES BANK,2021-05-07
ARQT,1768,61116,SH,,NORGES BANK,2021-05-07
040047607,41393,596527,SH,,NORGES BANK,2021-05-07
ARCC,9200,491700,SH,,NORGES BANK,2021-05-07
ARES,55619,992670,SH,,NORGES BANK,2021-05-07
G0464B107,16598,329853,SH,,NORGES BANK,2021-05-07
ANET,176322,584062,SH,,NORGES BANK,2021-05-07
ARLO,782,124478,SH,,NORGES BANK,2021-05-07
042315507,8371,686149,SH,,NORGES BANK,2021-05-07
AWI,44428,493153,SH,,NORGES BANK,2021-05-07
ARRY,120385,4037050,SH,,NORGES BANK,2021-05-07
ARW,87455,789166,SH,,NORGES BANK,2021-05-07
ARWR,47519,716613,SH,,NORGES BANK,2021-05-07
APAM,32770,628139,SH,,NORGES BANK,2021-05-07
ARVN,23511,355685,SH,,NORGES BANK,2021-05-07
ABG,55477,282326,SH,,NORGES BANK,2021-05-07
ASGN,43492,455697,SH,,NORGES BANK,2021-05-07
ASH,53677,604670,SH,,NORGES BANK,2021-05-07
N07059210,22225,36000,SH,,NORGES BANK,2021-05-07
045327103,76799,532104,SH,,NORGES BANK,2021-05-07
ASB,44857,2101999,SH,,NORGES BANK,2021-05-07
AIZ,91796,647501,SH,,NORGES BANK,2021-05-07
G0585R106,35677,843819,SH,,NORGES BANK,2021-05-07
ASTE,15954,211539,SH,,NORGES BANK,2021-05-07
AZN,1461,29381,SH,,NORGES BANK,2021-05-07
T,2145733,70886467,SH,,NORGES BANK,2021-05-07
046513107,11838,824362,SH,,NORGES BANK,2021-05-07
G0684D107,64105,1271927,SH,,NORGES BANK,2021-05-07
ATKR,2746,38193,SH,,NORGES BANK,2021-05-07
AUB,25385,661769,SH,,NORGES BANK,2021-05-07
G0751N103,63595,1736140,SH,,NORGES BANK,2021-05-07
049164205,3989,66000,SH,,NORGES BANK,2021-05-07
Y0436Q109,15237,1116277,SH,,NORGES BANK,2021-05-07
G06242104,268760,1275195,SH,,NORGES BANK,2021-05-07
ATO,47370,479209,SH,,NORGES BANK,2021-05-07
ATNI,5268,107245,SH,,NORGES BANK,2021-05-07
G0625A105,54949,2713526,SH,,NORGES BANK,2021-05-07
ATRC,20128,307199,SH,,NORGES BANK,2021-05-07
M15342104,6468,239419,SH,,NORGES BANK,2021-05-07
ADSK,916142,3305581,SH,,NORGES BANK,2021-05-07
ATHM,69923,749689,SH,,NORGES BANK,2021-05-07
ALV,49282,531052,SH,,NORGES BANK,2021-05-07
ADP,722108,3831419,SH,,NORGES BANK,2021-05-07
AN,57771,619729,SH,,NORGES BANK,2021-05-07
AZO,333702,237629,SH,,NORGES BANK,2021-05-07
ALLK,15406,134225,SH,,NORGES BANK,2021-05-07
017175100,86430,138003,SH,,NORGES BANK,2021-05-07
ATI,26557,1261000,SH,,NORGES BANK,2021-05-07
ALGT,6517,26701,SH,,NORGES BANK,2021-05-07
G0176J109,103309,822396,SH,,NORGES BANK,2021-05-07
ALGM,4436,175000,SH,,NORGES BANK,2021-05-07
BFH,55491,495057,SH,,NORGES BANK,2021-05-07
ALSN,46814,1146548,SH,,NORGES BANK,2021-05-07
ALLO,33894,960171,SH,,NORGES BANK,2021-05-07
M0854Q105,2617,164282,SH,,NORGES BANK,2021-05-07
01988P108,23633,1573957,SH,,NORGES BANK,2021-05-07
ALL,426247,3709725,SH,,NORGES BANK,2021-05-07
ALLY,192454,4256881,SH,,NORGES BANK,2021-05-07
ALNY,135868,962304,SH,,NORGES BANK,2021-05-07
GOOG,1478706,714824,SH,,NORGES BANK,2021-05-07
GOOGL,11808414,5725236,SH,,NORGES BANK,2021-05-07
ATEC,5400,342000,SH,,NORGES BANK,2021-05-07
ALTR,18666,298327,SH,,NORGES BANK,2021-05-07
02156B103,51211,617299,SH,,NORGES BANK,2021-05-07
ATUS,33786,1038613,SH,,NORGES BANK,2021-05-07
02208R106,43036,777952,SH,,NORGES BANK,2021-05-07
AMZN,13689243,4424334,SH,,NORGES BANK,2021-05-07
G037AX101,33614,334835,SH,,NORGES BANK,2021-05-07
AMCX,15820,297599,SH,,NORGES BANK,2021-05-07
G0250X107,76143,6519105,SH,,NORGES BANK,2021-05-07
G02602103,114859,1637339,SH,,NORGES BANK,2021-05-07
AMED,71253,269091,SH,,NORGES BANK,2021-05-07
AMSWA,1411,68166,SH,,NORGES BANK,2021-05-07
AWR,27811,367770,SH,,NORGES BANK,2021-05-07
UHAL,67423,110061,SH,,NORGES BANK,2021-05-07
AMRC,3798,78096,SH,,NORGES BANK,2021-05-07
AAL,54810,2293319,SH,,NORGES BANK,2021-05-07
AAT,18319,564699,SH,,NORGES BANK,2021-05-07
AXL,11832,1224809,SH,,NORGES BANK,2021-05-07
024835100,161057,3730772,SH,,NORGES BANK,2021-05-07
AEO,45881,1569112,SH,,NORGES BANK,2021-05-07
025676206,31684,1004884,SH,,NORGES BANK,2021-05-07
AXP,910984,6440782,SH,,NORGES BANK,2021-05-07
AFG,82713,724913,SH,,NORGES BANK,2021-05-07
AMH,253000,7588476,SH,,NORGES BANK,2021-05-07
AIG,344663,7458622,SH,,NORGES BANK,2021-05-07
02772A109,9098,84338,SH,,NORGES BANK,2021-05-07
AMT,1023036,4279412,SH,,NORGES BANK,2021-05-07
03044L105,3372,194148,SH,,NORGES BANK,2021-05-07
AMWD,19571,198529,SH,,NORGES BANK,2021-05-07
AWK,254906,1700279,SH,,NORGES BANK,2021-05-07
COLD,164169,4267464,SH,,NORGES BANK,2021-05-07
AMP,304791,1311212,SH,,NORGES BANK,2021-05-07
ABCB,35145,669298,SH,,NORGES BANK,2021-05-07
AMSF,288,4500,SH,,NORGES BANK,2021-05-07
COR,188627,1597588,SH,,NORGES BANK,2021-05-07
AME,272347,2132208,SH,,NORGES BANK,2021-05-07
AMGN,1461506,5873983,SH,,NORGES BANK,2021-05-07
FOLD,21624,2188692,SH,,NORGES BANK,2021-05-07
AMKR,24593,1037233,SH,,NORGES BANK,2021-05-07
AMN,33698,457230,SH,,NORGES BANK,2021-05-07
AMRX,5437,807906,SH,,NORGES BANK,2021-05-07
APH,635976,9640376,SH,,NORGES BANK,2021-05-07
ADI,588798,3796736,SH,,NORGES BANK,2021-05-07
03272L108,67662,1256485,SH,,NORGES BANK,2021-05-07
ANDE,290,10600,SH,,NORGES BANK,2021-05-07
ANGI,2599,199939,SH,,NORGES BANK,2021-05-07
035710409,123896,14406515,SH,,NORGES BANK,2021-05-07
ANSS,181130,533425,SH,,NORGES BANK,2021-05-07
AM,30049,3327718,SH,,NORGES BANK,2021-05-07
ELV,969967,2702233,SH,,NORGES BANK,2021-05-07
G0403H108,88032,382567,SH,,NORGES BANK,2021-05-07
CNP,141370,6241509,SH,,NORGES BANK,2021-05-07
CSR,9159,134684,SH,,NORGES BANK,2021-05-07
CENTA,24073,463920,SH,,NORGES BANK,2021-05-07
CENX,9551,540832,SH,,NORGES BANK,2021-05-07
M22013102,401,106455,SH,,NORGES BANK,2021-05-07
CRNC,33283,371542,SH,,NORGES BANK,2021-05-07
DAY,13617,161582,SH,,NORGES BANK,2021-05-07
156782104,226763,3154740,SH,,NORGES BANK,2021-05-07
CERT,2048,75000,SH,,NORGES BANK,2021-05-07
CERS,3750,624027,SH,,NORGES BANK,2021-05-07
CF,30329,668331,SH,,NORGES BANK,2021-05-07
GIB,211477,2539011,SH,,NORGES BANK,2021-05-07
CHX,133131,6126614,SH,,NORGES BANK,2021-05-07
15912K100,59103,2674322,SH,,NORGES BANK,2021-05-07
CRL,142864,492922,SH,,NORGES BANK,2021-05-07
GTLS,51699,363185,SH,,NORGES BANK,2021-05-07
CHTR,668659,1083691,SH,,NORGES BANK,2021-05-07
M22465104,124772,1114331,SH,,NORGES BANK,2021-05-07
CAKE,22775,389252,SH,,NORGES BANK,2021-05-07
CHGG,166209,1940332,SH,,NORGES BANK,2021-05-07
CHE,65121,141623,SH,,NORGES BANK,2021-05-07
16383L106,8765,171055,SH,,NORGES BANK,2021-05-07
CC,110864,3972183,SH,,NORGES BANK,2021-05-07
LNG,133380,1852242,SH,,NORGES BANK,2021-05-07
CVX,2199811,20992562,SH,,NORGES BANK,2021-05-07
PLCE,9116,130789,SH,,NORGES BANK,2021-05-07
16934Q208,27700,2181094,SH,,NORGES BANK,2021-05-07
G21515104,32919,278011,SH,,NORGES BANK,2021-05-07
16955F107,6451,390000,SH,,NORGES BANK,2021-05-07
CMG,356636,251007,SH,,NORGES BANK,2021-05-07
CHH,7134,66497,SH,,NORGES BANK,2021-05-07
CDXC,5191,555800,SH,,NORGES BANK,2021-05-07
H1467J104,632956,4006813,SH,,NORGES BANK,2021-05-07
CHD,182283,2086809,SH,,NORGES BANK,2021-05-07
CHDN,77630,341349,SH,,NORGES BANK,2021-05-07
125491100,30362,2102404,SH,,NORGES BANK,2021-05-07
CIEN,78534,1435199,SH,,NORGES BANK,2021-05-07
CI,910841,3767852,SH,,NORGES BANK,2021-05-07
G2143T103,19266,192414,SH,,NORGES BANK,2021-05-07
171871502,7454,485628,SH,,NORGES BANK,2021-05-07
CINF,158023,1532860,SH,,NORGES BANK,2021-05-07
CNK,26953,1320600,SH,,NORGES BANK,2021-05-07
CTAS,269151,788582,SH,,NORGES BANK,2021-05-07
CRUS,58123,685489,SH,,NORGES BANK,2021-05-07
CSCO,2207527,42690533,SH,,NORGES BANK,2021-05-07
125581801,57901,1124077,SH,,NORGES BANK,2021-05-07
C,1667676,22923381,SH,,NORGES BANK,2021-05-07
CFG,203886,4618025,SH,,NORGES BANK,2021-05-07
177376100,128883,918233,SH,,NORGES BANK,2021-05-07
CHCO,11871,145163,SH,,NORGES BANK,2021-05-07
G21810109,49057,1858940,SH,,NORGES BANK,2021-05-07
CLAR,1021,59900,SH,,NORGES BANK,2021-05-07
CLH,41255,490778,SH,,NORGES BANK,2021-05-07
CCO,2536,1408934,SH,,NORGES BANK,2021-05-07
CLW,883,23470,SH,,NORGES BANK,2021-05-07
CWEN/A,12617,475948,SH,,NORGES BANK,2021-05-07
CWEN,15630,555449,SH,,NORGES BANK,2021-05-07
CLF,86766,4314549,SH,,NORGES BANK,2021-05-07
CLX,197932,1026195,SH,,NORGES BANK,2021-05-07
18914U100,27458,2256237,SH,,NORGES BANK,2021-05-07
NET,267649,3809409,SH,,NORGES BANK,2021-05-07
12571T100,58882,333059,SH,,NORGES BANK,2021-05-07
CME,699191,3423546,SH,,NORGES BANK,2021-05-07
CMS,109799,1793520,SH,,NORGES BANK,2021-05-07
CNA,14394,322522,SH,,NORGES BANK,2021-05-07
N20944109,334255,21602170,SH,,NORGES BANK,2021-05-07
CNO,32208,1325966,SH,,NORGES BANK,2021-05-07
KO,2204717,41827292,SH,,NORGES BANK,2021-05-07
NVST,66665,1633951,SH,,NORGES BANK,2021-05-07
EPAM,207614,523365,SH,,NORGES BANK,2021-05-07
29428V104,7887,905565,SH,,NORGES BANK,2021-05-07
EPR,40666,872850,SH,,NORGES BANK,2021-05-07
EFX,187771,1036663,SH,,NORGES BANK,2021-05-07
EQIX,571895,841529,SH,,NORGES BANK,2021-05-07
EQX,17436,2185709,SH,,NORGES BANK,2021-05-07
EQH,694988,21305586,SH,,NORGES BANK,2021-05-07
294600101,37843,4637628,SH,,NORGES BANK,2021-05-07
EQC,33364,1200135,SH,,NORGES BANK,2021-05-07
ELS,174479,2741655,SH,,NORGES BANK,2021-05-07
EQR,2115335,29531411,SH,,NORGES BANK,2021-05-07
ESE,26819,246296,SH,,NORGES BANK,2021-05-07
ESPR,6394,227943,SH,,NORGES BANK,2021-05-07
G3198U102,86360,1818481,SH,,NORGES BANK,2021-05-07
EPRT,25696,1125551,SH,,NORGES BANK,2021-05-07
WTRG,181164,4048349,SH,,NORGES BANK,2021-05-07
ESS,556455,2046993,SH,,NORGES BANK,2021-05-07
ETD,787,28496,SH,,NORGES BANK,2021-05-07
ETSY,219774,1089768,SH,,NORGES BANK,2021-05-07
B38564108,37739,4123712,SH,,NORGES BANK,2021-05-07
EEFT,67768,490007,SH,,NORGES BANK,2021-05-07
299734103,3148,294242,SH,,NORGES BANK,2021-05-07
EB,11540,520740,SH,,NORGES BANK,2021-05-07
29978A104,39827,328663,SH,,NORGES BANK,2021-05-07
EVR,52342,397310,SH,,NORGES BANK,2021-05-07
G3223R108,105964,427600,SH,,NORGES BANK,2021-05-07
ES,241430,2788197,SH,,NORGES BANK,2021-05-07
EVTC,31665,850744,SH,,NORGES BANK,2021-05-07
EVH,5712,282786,SH,,NORGES BANK,2021-05-07
30057T105,26458,1005997,SH,,NORGES BANK,2021-05-07
EXAS,174769,1326215,SH,,NORGES BANK,2021-05-07
EXEL,65211,2886714,SH,,NORGES BANK,2021-05-07
EXC,281120,6427079,SH,,NORGES BANK,2021-05-07
EXLS,32740,363136,SH,,NORGES BANK,2021-05-07
EXPI,18201,399579,SH,,NORGES BANK,2021-05-07
EXPE,155122,901242,SH,,NORGES BANK,2021-05-07
EXPD,176509,1639045,SH,,NORGES BANK,2021-05-07
EXPO,50389,517071,SH,,NORGES BANK,2021-05-07
30224P200,32583,1649747,SH,,NORGES BANK,2021-05-07
EXR,160613,1211718,SH,,NORGES BANK,2021-05-07
EXTR,3059,349600,SH,,NORGES BANK,2021-05-07
XOM,2320122,41556911,SH,,NORGES BANK,2021-05-07
FNB,48582,3825377,SH,,NORGES BANK,2021-05-07
FFIV,122928,589242,SH,,NORGES BANK,2021-05-07
META,8875061,30132960,SH,,NORGES BANK,2021-05-07
FDS,41964,135987,SH,,NORGES BANK,2021-05-07
FICO,119474,245807,SH,,NORGES BANK,2021-05-07
FANH,338,24281,SH,,NORGES BANK,2021-05-07
30744W107,111551,2103935,SH,,NORGES BANK,2021-05-07
FARO,12434,143624,SH,,NORGES BANK,2021-05-07
FAST,267331,5316850,SH,,NORGES BANK,2021-05-07
FSLY,45358,674175,SH,,NORGES BANK,2021-05-07
FATE,67642,820405,SH,,NORGES BANK,2021-05-07
30239F106,8091,144694,SH,,NORGES BANK,2021-05-07
313747206,731721,7212626,SH,,NORGES BANK,2021-05-07
FSS,33844,883668,SH,,NORGES BANK,2021-05-07
FHI,29162,931701,SH,,NORGES BANK,2021-05-07
FDX,600387,2113741,SH,,NORGES BANK,2021-05-07
G3421J106,562318,4706324,SH,,NORGES BANK,2021-05-07
N3167Y103,370243,1770271,SH,,NORGES BANK,2021-05-07
315405100,14290,847597,SH,,NORGES BANK,2021-05-07
G33856108,1446,382600,SH,,NORGES BANK,2021-05-07
FGEN,8530,245745,SH,,NORGES BANK,2021-05-07
FNF,124584,3064035,SH,,NORGES BANK,2021-05-07
FIS,807499,5742827,SH,,NORGES BANK,2021-05-07
FITB,293905,7847927,SH,,NORGES BANK,2021-05-07
75972A301,27974,423591,SH,,NORGES BANK,2021-05-07
UPBD,31695,549694,SH,,NORGES BANK,2021-05-07
RPAY,11038,470100,SH,,NORGES BANK,2021-05-07
RGEN,81065,416981,SH,,NORGES BANK,2021-05-07
REPL,18350,601445,SH,,NORGES BANK,2021-05-07
RBCAA,3822,86303,SH,,NORGES BANK,2021-05-07
RSG,206526,2078769,SH,,NORGES BANK,2021-05-07
REZI,43602,1543438,SH,,NORGES BANK,2021-05-07
RMD,207759,1070811,SH,,NORGES BANK,2021-05-07
QSR,177541,2730533,SH,,NORGES BANK,2021-05-07
ROIC,21103,1329724,SH,,NORGES BANK,2021-05-07
76131V202,25869,2468459,SH,,NORGES BANK,2021-05-07
76133Q102,479,25626,SH,,NORGES BANK,2021-05-07
RVMD,7742,168734,SH,,NORGES BANK,2021-05-07
REXR,66860,1326595,SH,,NORGES BANK,2021-05-07
76169B102,61455,1305049,SH,,NORGES BANK,2021-05-07
REYN,12613,423543,SH,,NORGES BANK,2021-05-07
RH,83976,140757,SH,,NORGES BANK,2021-05-07
JELD,22210,802103,SH,,NORGES BANK,2021-05-07
JBLU,20951,1030054,SH,,NORGES BANK,2021-05-07
M6191J100,2607,58748,SH,,NORGES BANK,2021-05-07
JKS,8412,201786,SH,,NORGES BANK,2021-05-07
JBT,40712,305324,SH,,NORGES BANK,2021-05-07
JNJ,4433854,26978117,SH,,NORGES BANK,2021-05-07
G51502105,330611,5540660,SH,,NORGES BANK,2021-05-07
JOUT,1356,9500,SH,,NORGES BANK,2021-05-07
JLL,94094,525545,SH,,NORGES BANK,2021-05-07
YY,60826,648952,SH,,NORGES BANK,2021-05-07
JPM,4192890,27543126,SH,,NORGES BANK,2021-05-07
JNPR,85292,3367222,SH,,NORGES BANK,2021-05-07
48283N106,3467,891200,SH,,NORGES BANK,2021-05-07
KALU,20632,186719,SH,,NORGES BANK,2021-05-07
M6240T109,569,93029,SH,,NORGES BANK,2021-05-07
483548103,13588,264931,SH,,NORGES BANK,2021-05-07
485170302,250272,948287,SH,,NORGES BANK,2021-05-07
KAR,21159,1410615,SH,,NORGES BANK,2021-05-07
48576A100,8947,74414,SH,,NORGES BANK,2021-05-07
KBH,45273,972976,SH,,NORGES BANK,2021-05-07
KBR,60874,1585683,SH,,NORGES BANK,2021-05-07
BEKE,132334,2322465,SH,,NORGES BANK,2021-05-07
KRNY,8367,692647,SH,,NORGES BANK,2021-05-07
K,87796,1386985,SH,,NORGES BANK,2021-05-07
KELYA,7144,320769,SH,,NORGES BANK,2021-05-07
KMPR,55618,697663,SH,,NORGES BANK,2021-05-07
KMT,16154,404146,SH,,NORGES BANK,2021-05-07
KW,26098,1291323,SH,,NORGES BANK,2021-05-07
Y46717107,1443,47425,SH,,NORGES BANK,2021-05-07
KDP,188207,5475913,SH,,NORGES BANK,2021-05-07
KEY,214235,10722456,SH,,NORGES BANK,2021-05-07
KEYS,203387,1418318,SH,,NORGES BANK,2021-05-07
KFRC,482,9000,SH,,NORGES BANK,2021-05-07
KRC,594412,9057009,SH,,NORGES BANK,2021-05-07
KMB,487949,3509163,SH,,NORGES BANK,2021-05-07
KIM,89534,4775128,SH,,NORGES BANK,2021-05-07
KMI,285515,17148022,SH,,NORGES BANK,2021-05-07
G5269C101,406,21947,SH,,NORGES BANK,2021-05-07
KGC,82697,12402207,SH,,NORGES BANK,2021-05-07
KNSL,30328,184030,SH,,NORGES BANK,2021-05-07
KEX,38019,630713,SH,,NORGES BANK,2021-05-07
49741E100,93073,2756218,SH,,NORGES BANK,2021-05-07
KRG,16761,868870,SH,,NORGES BANK,2021-05-07
KKR,253804,5195573,SH,,NORGES BANK,2021-05-07
KLAC,520818,1576326,SH,,NORGES BANK,2021-05-07
KNX,60560,1259311,SH,,NORGES BANK,2021-05-07
498904200,7535,456380,SH,,NORGES BANK,2021-05-07
KN,20125,962004,SH,,NORGES BANK,2021-05-07
KOD,35255,310916,SH,,NORGES BANK,2021-05-07
57772K101,297697,3258153,SH,,NORGES BANK,2021-05-07
MMS,49591,556947,SH,,NORGES BANK,2021-05-07
MXL,28365,832297,SH,,NORGES BANK,2021-05-07
MBI,548,56965,SH,,NORGES BANK,2021-05-07
579063108,14337,630457,SH,,NORGES BANK,2021-05-07
MKC,185497,2080497,SH,,NORGES BANK,2021-05-07
MCD,1716150,7656597,SH,,NORGES BANK,2021-05-07
MGRC,21868,271148,SH,,NORGES BANK,2021-05-07
MCK,342160,1754306,SH,,NORGES BANK,2021-05-07
MDU,67003,2119690,SH,,NORGES BANK,2021-05-07
584021109,16156,579262,SH,,NORGES BANK,2021-05-07
MPW,128983,6061226,SH,,NORGES BANK,2021-05-07
MED,28473,134422,SH,,NORGES BANK,2021-05-07
MD,14947,586864,SH,,NORGES BANK,2021-05-07
