submission_cik,1987Q1,2010Q1,2010Q2,2011Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,1987Q1_percent_change,2010Q1_percent_change,2010Q2_percent_change,2011Q3_percent_change,2015Q4_percent_change,2016Q1_percent_change,2016Q2_percent_change,2016Q3_percent_change,2016Q4_percent_change,2017Q1_percent_change,2017Q2_percent_change,2017Q3_percent_change,2017Q4_percent_change,2018Q1_percent_change,2018Q2_percent_change,2018Q3_percent_change,2018Q4_percent_change,2019Q1_percent_change,2019Q2_percent_change,2019Q3_percent_change,2019Q4_percent_change,2020Q1_percent_change,2020Q2_percent_change,2020Q3_percent_change,2020Q4_percent_change,2021Q1_percent_change,2021Q2_percent_change,2021Q3_percent_change,2021Q4_percent_change,2022Q1_percent_change,2022Q2_percent_change,2022Q3_percent_change,2022Q4_percent_change,2023Q1_percent_change,2023Q2_percent_change,2023Q3_percent_change,2023Q4_percent_change,2024Q1_percent_change,2024Q2_percent_change,2024Q3_percent_change
1412741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5087,0,20825,45727,21235,0,0,0,4156,10800,0,28600,180000,800,0,133062,3700,124549,2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,119.57743097238898,-53.56135324862772,-100.0,0.0,0.0,inf,159.86525505293548,-100.0,inf,529.3706293706293,-99.55555555555556,-100.0,inf,-97.21934135966693,3266.189189189189,-98.15333724076469
1413048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,2288,2322,2029,10473,26044,15148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-11.386522075910143,1.4860139860139787,-12.618432385874245,416.1655988171513,148.67755179986634,-41.836891414529255
1415912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70671,107273,122844,114141,102019,101771,106530,110498,110801,55193,23424,710098,977519,394769,509877,768539,965235,1301974,705738,710037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,51.79210708777291,14.515302079740477,-7.0845950962195925,-10.620197825496536,-0.2430919730638359,4.676184767762925,3.724772364592144,0.2742131079295662,-50.187272678044415,-57.559835486384145,2931.4976092896172,37.65973147368391,-59.61520952533914,29.158317902368225,50.73027416416116,25.59349623116067,34.88673742663704,-45.79477009525535,0.6091495710872863
1415996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1931,3400,6024,9689,10522,11127,11476,11194,11119,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,837.3786407766991,76.07457276022787,77.17647058823529,60.83997343957503,8.597378470430384,5.749857441551032,3.136514783859079,-2.4573021958870678,-0.6700017866714258,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,3269,3082,2829,2794,2827,2883,2965,3037,3032,2905,58792,56200,55298,56970,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,15.716814159292024,-5.720403793208928,-8.208955223880599,-1.237186284906322,1.1811023622047223,1.9808984789529527,2.844259451959763,2.4283305227656093,-0.1646361540994401,-4.188654353562004,1923.8209982788294,-4.408763097020008,-1.6049822064056918,3.023617490686825,-100.0,0.0,0.0,0.0,0.0
1417889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8396,8609,8217,8187,8026,7989,8056,8085,8080,8041,8020,160003,162674,164992,148012,126956,132721,131180,128951,127970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,2.5369223439733135,-4.5533743756533855,-0.3650967506389158,-1.966532307316482,-0.46100174433092445,0.8386531480786052,0.35998013902680537,-0.06184291898577721,-0.48267326732672755,-0.2611615470712647,1895.0498753117206,1.6693436998056255,1.4249357610927271,-10.29140806826998,-14.225873577818016,4.540943318945145,-1.1610822703264745,-1.6991919499923736,-0.7607540848849514
1418204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299971,324161,327793,332383,343714,314315,348391,375775,383086,398994,401346,8641173,8435777,8347854,0,6960189,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,8.064112864243533,1.1204308969925414,1.4002739533791164,3.409019113492562,-8.553332130783154,10.841353419340471,7.860134159608023,1.9455791364513253,4.152592368293284,0.5894825486097544,2053.0482426634376,-2.3769458151109757,-1.042263208237959,-100.0,inf,-100.0,0.0,0.0,0.0
1418329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595594,590851,1148990,523176,505199,433878,463962,459504,471604,500690,467660,8240901,3467428,3650259,6761568,6003495,6531625,9420293,9176125,8489383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.7963478476949115,94.46357880413167,-54.46644444251039,-3.43612856858877,-14.117407199935073,6.933746352661352,-0.9608545527435397,2.633274139071684,6.1674625321244125,-6.596896283129283,1662.1564812042936,-57.92416387479962,5.272813162955359,85.23529426268108,-11.211497096531453,8.797042389474807,44.225870284959726,-2.591936365461245,-7.484008772766282
1418333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878076,245542,229233,205465,191948,117878,816912,843655,811168,779004,1182464,11106501,10007128,16487976,26257902,9278171,8982012,9316558,9510890,13176502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-72.0363613172436,-6.642040872844568,-10.36848970261699,-6.578736037767985,-38.58857607268635,593.0148119241928,3.27366962414557,-3.850744676437645,-3.9651465541047037,51.79177513851021,839.2675802392292,-9.898463971686489,64.7623174201429,59.25485335495393,-64.66522344397507,-3.191997646950029,3.724622055726501,2.0858776385012545,38.54120907717365
1418342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,2014,1938,1892,1880,1725,3526,1813,1818,1692,1688,33717,34976,35739,35347,35430,36795,34585,34588,33575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-9.84780662488809,-3.7735849056603765,-2.3735810113519107,-0.6342494714587699,-8.244680851063835,104.40579710144928,-48.581962563811686,0.27578599007169746,-6.930693069306926,-0.23640661938534313,1897.4526066350713,3.734021413530275,2.1814958828911157,-1.0968409860376616,0.23481483577107998,3.852667231160023,-6.0062508493001765,0.008674280757547947,-2.92876142014572
1418359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7892,7077,8437,8832,10006,10225,10314,10654,9506,9331,11378,96345,138716,201661,181143,195523,189438,183200,104497,87048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-10.32691332995438,19.2171824219302,4.681758919047052,13.292572463768115,2.188686787927252,0.8704156479217628,3.29649020748497,-10.775295663600525,-1.8409425625920517,21.93762726395885,746.765688170153,43.978410919092845,45.37688514663052,-10.174500771096051,7.938479543785859,-3.1121658321527357,-3.292897940223183,-42.960152838427945,-16.698087026421817
1418421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,4098,3494,4033,3788,3761,4475,4455,4445,3560,5220,104128,121427,111652,129289,127335,134115,116995,132121,138655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0604192355117226,-14.738897022938014,15.42644533485975,-6.074882221671207,-0.7127771911298875,18.98431268279712,-0.4469273743016755,-0.22446689113355678,-19.91001124859393,46.62921348314606,1894.7892720306513,16.61320682237246,-8.050104177818774,15.796403109662172,-1.5113428056524492,5.324537636941917,-12.765164224732505,12.928757639215348,4.945466655565722
1418427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,11610,13120,13720,11570,6230,5060,3060,3202,3564,3603,72060,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-51.82572614107883,13.006029285099064,4.57317073170731,-15.670553935860054,-46.15384615384615,-18.780096308186202,-39.52569169960475,4.640522875816999,11.305434103685187,1.0942760942761032,1900.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12978,11413,11409,11403,11539,11493,11744,11935,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-12.058868854985361,-0.03504775256286674,-0.05259006047857451,1.1926685959835037,-0.3986480630903899,2.1839380492473692,1.6263623978201691,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,3400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-56.96202531645569,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
1418773,0,0,0,0,0,0,0,0,0,244104,224429,235483,240295,233718,243208,281748,289174,321822,317317,338994,706729,745256,819628,893302,912356,891164,1021126,1045640,1083338,1112448,1016928,20717232,9412202,9771685,9534725,9767868,15221258,9622426,10924894,10079800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-8.060089142332771,4.9253884301939665,2.043459612795817,-2.7370523731247043,4.060448917071002,15.846518206637938,2.6356886295554993,11.290088320526737,-1.3998421487654622,6.831339007995152,108.47832115022685,5.4514531029574265,9.979389632555801,8.988711952251505,2.132985261423359,-2.3227775122868666,14.583398790794956,2.400683167405404,3.6052561110898607,2.6870653480261852,-8.586468760787024,1937.236854526574,-54.56824541039074,3.8193294194068583,-2.424965602145379,2.4451989963003573,55.8298904121145,-36.78297812178205,13.535754912534536,-7.735489241360149
1419099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,85,660,978,3179,2675,1672,1222,451,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,676.4705882352941,48.181818181818194,225.05112474437627,-15.854042151620007,-37.49532710280374,-26.913875598086122,-63.09328968903437,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67047,70956,82201,81639,77722,78837,80782,79138,82561,89122,95177,1945074,1861948,1764850,1828875,1825603,1824406,1796646,1784461,1879444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.8302384894178605,15.847849371441459,-0.6836899794406381,-4.797951959235169,1.4346002418877513,2.4671156944074513,-2.035106830729616,4.325355707751011,7.94685141895084,6.794057583985991,1943.6386942223435,-4.273667737062958,-5.214860995043901,3.6277870640564425,-0.1789077985100085,-0.06556737691600922,-1.5215911370604962,-0.6782081723389011,5.32278374254187
1419999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169846,117909,112830,107358,99739,103327,73131,70051,57098,56143,49607,989162,919450,901861,647662,611178,645583,636144,351752,263904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-30.578877335939612,-4.307559219398005,-4.849773996277584,-7.096816259617356,3.5973891857748796,-29.223726615502244,-4.211620243125347,-18.490813835634036,-1.672562961925106,-11.641700657250231,1893.99681496563,-7.047581690360127,-1.912991462287239,-28.186050843755307,-5.633185210804403,5.629292939209196,-1.4620893053255757,-44.70560124751629,-24.974413791534943
1420473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,460,1095,933,1362,620,723,269,1639,1667,34292,37096,108581,114268,110411,125984,126923,115739,118251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,138.0434782608696,-14.7945205479452,45.9807073954984,-54.478707782672544,16.61290322580644,-62.7939142461964,509.29368029739777,1.7083587553386126,1957.1085782843434,8.17683424705471,192.70271727409965,5.237564583122278,-3.3753981867189364,14.10457291393068,0.745332740665483,-8.811641704025275,2.170400642825676
1420816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,9000,7000,5000,16000,10000,10000,10000,8000,8000,0,0,0,70000,100000,100000,0,100000,100000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-25.0,-22.22222222222222,-28.57142857142857,220.00000000000003,-37.5,0.0,0.0,-19.999999999999996,0.0,-100.0,0.0,0.0,inf,42.85714285714286,0.0,-100.0,inf,0.0,-100.0
1421097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63582,0,240,350,77158,134535,0,0,0,0,0,0,0,737885,381638,1137514,344270,0,310739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,45.83333333333333,21945.14285714286,74.36299541201173,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-48.279474443849644,198.06098973372676,-69.73487798831486,-100.0,inf
1421224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438512,276141,271190,273565,314474,773799,761371,125125,128346,135653,142191,2853124,2799983,2844639,2916968,2982235,3241048,4004366,4776331,4873091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-37.02772102017733,-1.7929246290844136,0.875769755521949,14.954032862391031,146.06135960365566,-1.6061018429850638,-83.56583058719073,2.574225774225769,5.693204307107358,4.819650136745968,1906.543311461344,-1.862554869679689,1.5948668259771592,2.5426424934763325,2.2374945491345777,8.678491131651267,23.551579612520392,19.278082972435584,2.0258227497214953
1421578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754989,752842,765164,721633,653004,632351,636860,606437,565037,543775,554850,10881807,10262546,10194057,10495053,10262735,10035725,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.28437500413913686,1.6367312131894796,-5.689107171795849,-9.510235812386625,-3.162767762525187,0.713053351698667,-4.777031058631409,-6.826760240552609,-3.7629394181265985,2.0366879683692662,1861.2160043254935,-5.690791979677645,-0.6673685068013357,2.9526615360302655,-2.2135953005668507,-2.2119834527540627,-100.0,0.0,0.0
1421669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,50000,40000,92500,30000,72500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,614.2857142857143,-19.999999999999996,131.25,-67.56756756756756,141.66666666666666,-100.0,0.0,0.0,0.0
1422508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867,2803,2809,2838,2824,2784,2841,2798,2875,3456,3163,62545,59450,59278,58581,59389,59659,59403,59189,68740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-2.2322985699337328,0.2140563681769514,1.0323958704165248,-0.49330514446793705,-1.4164305949008527,2.0474137931034475,-1.51355156634988,2.751965689778424,20.208695652173915,-8.478009259259256,1877.3948782801137,-4.948437125269811,-0.28931875525651796,-1.175815648301226,1.379286799474233,0.45462964522049454,-0.42910541577968475,-0.36025116576603455,16.13644427173968
1422848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203125,5742392,5980418,6161120,6672067,7163986,6981937,6810447,6189329,11106570,5360054,101285156,67248844,75247083,83268181,85982474,85401344,93362069,101879852,100849345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-7.427433753148616,4.145067073094277,3.0215613691216836,8.293086321967436,7.372812653110339,-2.5411691200959874,-2.4561951790742276,-9.120076846644576,79.44707738108605,-51.73979005219434,1789.6293955247465,-33.604442491059594,11.893496637652245,10.65967965827992,3.25970012482919,-0.6758702942183281,9.321545337740812,9.123387143444738,-1.0114924391527391
1422849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6106609,5311048,4345245,4070446,4048335,4498294,4903440,5093599,5148146,10420232,5203688,99304785,80328635,86964911,85158444,83734163,79567286,81144125,89295770,79937476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-13.027868658366693,-18.184791400868527,-6.324131320558446,-0.5432082872491084,11.114668128996241,9.006658968933557,3.8780733525851208,1.070893095432135,102.40746863045453,-50.06168768603232,1808.3539405129593,-19.10899862478933,8.261407653696583,-2.077236645478775,-1.6725070739902148,-4.976316536417757,1.9817679843949998,10.045884406295592,-10.480108968207569
1423045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,112,87,0,17812,19697,36348,42018,43664,45796,47156,38759,35392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,28.735632183908045,-22.32142857142857,-100.0,inf,10.582753200089833,84.53571609889832,15.599207659293501,3.9173687467275897,4.882740930743856,2.969691676128927,-17.806853846806348,-8.687014628860389
1423053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893666,4302781,3630494,6131005,5982587,12397184,5087448,7214469,6371919,10123660,8325300,95218117,97437681,88997845,79826612,74349147,68052493,54213874,39941627,37192062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10.507192964162826,-15.62447635610551,68.87522744838581,-2.420777670218832,107.2211235707897,-58.962874149484264,41.8091939219821,-11.678614184910908,58.879295232723464,-17.76393122645368,1043.7199500318306,2.3310311839080056,-8.661778393514929,-10.305005699857118,-6.8617029619145065,-8.469033276198857,-20.335212407280945,-26.325820213475247,-6.883958432639714
1423296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212,3640,3882,3897,4012,4056,4013,4133,4124,5496,117771,124757,153940,153380,154712,157960,164870,162956,162388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,13.32503113325032,6.648351648351647,0.3863987635239541,2.950987939440597,1.0967098703888345,-1.0601577909270188,2.9902815848492414,-0.21775949673360495,33.26867119301649,2042.8493449781658,5.931850795187277,23.391873802672404,-0.36377809536183303,0.8684313469813576,2.0993846631159885,4.37452519625221,-1.1609146600351838,-0.348560347578486
1423442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,755,4409,5788,8585,9722,11505,13577,14829,19582,22155,457043,467516,470699,574337,686151,787410,898988,1014116,1040139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-42.454268292682926,483.9735099337748,31.276933545021546,48.3241188666206,13.24403028538148,18.339847767948992,18.00956106040852,9.22147749871105,32.052060152404074,13.139618016545818,1962.9338749717895,2.2914692928236446,0.6808323137603933,22.017892538543737,19.468360910058035,14.75753879248154,14.170254378278146,12.806400085429392,2.5660772534897403
1423673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922,24537,25647,25647,25647,24722,27795,0,28142,28173,30379,746340,814349,823562,823562,807977,721761,712482,712482,665529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,29.674453017651416,4.523780413253453,0.0,0.0,-3.6066596483019464,12.430224091901954,-100.0,inf,0.11015563925804717,7.830192027828065,2356.762895421179,9.112334860787307,1.1313331262149173,0.0,-1.8923894011622644,-10.670600772051674,-1.2856056229139545,0.0,-6.590061222599308
1423686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,28300,21750,50000,45650,36004,36125,24098,30448,32948,678000,1407318,1102318,767818,724818,111818,48818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,13.199999999999989,-23.144876325088337,129.88505747126436,-8.699999999999996,-21.130339539978095,0.33607376958115776,-33.292733564013844,26.35073450078844,8.210719915922237,1957.7880296224355,107.56902654867258,-21.67242940117301,-30.345145411759578,-5.6002854843205,-84.57295486591117,-56.34155502691874,-100.0,0.0
1424071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,4474,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.710164225477139,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,280,521,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,29.629629629629626,86.07142857142858,42.0345489443378,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52581,52886,52639,52466,51912,49107,47828,46789,45211,42895,42366,824237,831110,802499,790170,779633,768707,718362,707925,695303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.5800574351952248,-0.4670423174375049,-0.3286536598339662,-1.0559219303930112,-5.403374942209894,-2.604516667684853,-2.172367650748519,-3.372587574002439,-5.12264714339431,-1.2332439678284235,1845.5152716801208,0.8338621051954709,-3.442504602278884,-1.536325901963742,-1.3335105103964962,-1.4014286209024007,-6.549309424787342,-1.4528886550235098,-1.7829572341702904
1424322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874,5728,5737,5723,5775,5660,5620,6051,5525,5497,5361,107165,103042,101754,100176,94736,92068,91546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-2.4855294518215887,0.1571229050279399,-0.2440299808262103,0.9086143630962829,-1.9913419913419883,-0.7067137809187329,7.669039145907464,-8.692778053214345,-0.5067873303167381,-2.4740767691468046,1898.9740720014922,-3.8473382167685366,-1.2499757380485588,-1.550798985789259,-5.430442421338444,-2.816247255531157,-0.566972237911112,-100.0,0.0
1424367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18672,18737,19373,19336,16818,17345,2989,3025,3030,3547,3380,54956,54976,49102,43283,44241,44049,44857,42601,39787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.3481148243358989,3.3943534183700663,-0.19098745676973117,-13.02234174596607,3.1335473897015076,-82.76736811761313,1.2044161927065922,0.16528925619834212,17.06270627062707,-4.708204116154501,1525.9171597633135,0.036392750564084864,-10.684662398137368,-11.850841106268584,2.2133401104359685,-0.4339865735403792,1.8343208699402869,-5.029315379985288,-6.60547874463041
